pharmaid,atc,month,year,maxprice,ddd,inprice,generic,dddperpack,price
11346,R03AC03,8,2005,144.800003052,173750.0,58.0,0,50.0,144.803082943
11346,R03AC03,9,2005,144.800003052,215200.0,58.0,0,50.0,144.800007344
11346,R03AC03,10,2005,144.800003052,213500.0,58.0,0,50.0,144.800007344
11346,R03AC03,11,2005,144.800003052,259750.0,61.0699996948,0,50.0,144.744551182
11346,R03AC03,12,2005,144.800003052,535850.0,65.8066711426,0,50.0,143.300926685
11346,R03AC03,1,2006,144.800003052,255600.0,65.3066635132,0,50.0,142.826330662
11346,R03AC03,2,2006,144.800003052,167600.0,62.8600006104,0,50.0,144.013810158
11346,R03AC03,3,2006,144.800003052,191800.0,64.936668396,0,50.0,143.912887573
11346,R03AC03,4,2006,144.800003052,173700.0,62.9300003052,0,50.0,144.082868099
11346,R03AC03,5,2006,144.399032593,226050.0,65.7750015259,0,50.0,144.688129425
11346,R03AC03,6,2006,138.899993896,267900.0,66.6849975586,0,50.0,138.883793354
11346,R03AC03,7,2006,138.899993896,227550.0,66.6849975586,0,50.0,138.851296901
11346,R03AC03,8,2006,138.899993896,146450.0,63.8100013733,0,50.0,138.865530491
11346,R03AC03,9,2006,138.899993896,88100.0,63.8100013733,0,50.0,138.897418976
11346,R03AC03,10,2006,138.899993896,78100.0,66.4449996948,0,50.0,138.837623596
11346,R03AC03,11,2006,138.899993896,52750.0,64.1299972534,0,50.0,138.877463341
11346,R03AC03,12,2006,138.899993896,68400.0,64.3600006104,0,50.0,138.89580965
11346,R03AC03,1,2007,138.899993896,39950.0,64.5500030518,0,50.0,138.899815082
11346,R03AC03,2,2007,138.899993896,15950.0,66.6500015259,0,50.0,138.899993896
11346,R03AC03,3,2007,138.899993896,3400.0,66.6500015259,0,50.0,138.899993896
11346,R03AC03,4,2007,138.899993896,2000.0,66.6500015259,0,50.0,138.899993896
11348,M01AH05,5,2004,202.699996948,5082.0,126.816665649,0,28.0,202.693090439
11348,M01AH05,6,2004,202.699996948,5502.0,126.63999939,0,28.0,202.693544388
11348,M01AH05,7,2004,202.699996948,6944.0,126.63999939,0,28.0,202.695013046
11348,M01AH05,8,2004,202.699996948,7084.0,126.63999939,0,28.0,202.689378738
11348,M01AH05,9,2004,202.699996948,8750.0,126.63999939,0,28.0,202.69152832
11348,M01AH05,10,2004,202.699996948,12712.0,126.63999939,0,28.0,202.684719086
11348,M01AH05,11,2004,202.699996948,13762.0,126.63999939,0,28.0,202.598442078
11348,M01AH05,12,2004,202.699996948,12446.0,126.63999939,0,28.0,202.68985939
11348,M01AH05,1,2005,204.234695435,9800.0,126.63999939,0,28.0,204.288347244
11348,M01AH05,2,2005,204.300003052,8932.0,126.63999939,0,28.0,204.300003052
11348,M01AH05,3,2005,204.300003052,7938.0,126.63999939,0,28.0,204.300003052
11348,M01AH05,4,2005,204.300003052,8820.0,126.63999939,0,28.0,204.291418076
11348,M01AH05,5,2005,204.300003052,8610.0,126.63999939,0,28.0,204.311445236
11348,M01AH05,6,2005,204.300003052,9744.0,126.63999939,0,28.0,204.292219162
11348,M01AH05,7,2005,204.130935669,8498.0,125.656669617,0,28.0,204.300003052
11348,M01AH05,8,2005,200.199996948,9254.0,123.819999695,0,28.0,200.232700348
11348,M01AH05,9,2005,200.199996948,8652.0,123.683334351,0,28.0,200.19536972
11348,M01AH05,10,2005,200.199996948,8736.0,123.683334351,0,28.0,200.17663765
11348,M01AH05,11,2005,200.199996948,9632.0,123.683334351,0,28.0,200.191978455
11348,M01AH05,12,2005,200.199996948,10850.0,123.683334351,0,28.0,200.198347092
11348,M01AH05,1,2006,200.199996948,10262.0,123.683334351,0,28.0,200.19128418
11348,M01AH05,2,2006,200.199996948,9408.0,123.686668396,0,28.0,200.195049286
11348,M01AH05,3,2006,200.199996948,11256.0,123.686668396,0,28.0,200.196798325
11348,M01AH05,4,2006,200.199996948,10948.0,123.686668396,0,28.0,200.198347092
11348,M01AH05,5,2006,200.199996948,13020.0,123.686668396,0,28.0,200.194795609
11348,M01AH05,6,2006,200.199996948,16702.0,123.686668396,0,28.0,200.197198868
11348,M01AH05,7,2006,200.199996948,13342.0,123.686668396,0,28.0,200.198026657
11348,M01AH05,8,2006,200.199996948,15778.0,123.686668396,0,28.0,200.197065353
11348,M01AH05,9,2006,200.199996948,15988.0,121.953330994,0,28.0,200.198320389
11348,M01AH05,10,2006,193.229095459,16184.0,118.483329773,0,28.0,192.974790573
11348,M01AH05,11,2006,192.899993896,17906.0,118.483329773,0,28.0,192.899234772
11348,M01AH05,12,2006,192.899993896,19390.0,118.483329773,0,28.0,192.899995804
11348,M01AH05,1,2007,192.899993896,16875.9920001,118.483329773,0,28.0,192.899995804
11348,M01AH05,2,2007,192.899993896,15330.0,118.483329773,0,28.0,192.899141312
11348,M01AH05,3,2007,192.899993896,21448.0,118.483329773,0,28.0,192.899995804
11348,M01AH05,4,2007,192.899993896,18746.0,118.483329773,0,28.0,192.899995804
11348,M01AH05,5,2007,192.899993896,21672.0,118.483329773,0,28.0,192.899381637
11348,M01AH05,6,2007,192.899993896,22274.0,118.483329773,0,28.0,192.899995804
11348,M01AH05,7,2007,192.899993896,19474.0,118.483329773,0,28.0,192.899301529
11348,M01AH05,8,2007,192.899993896,21028.0,118.483329773,0,28.0,192.899995804
11348,M01AH05,9,2007,192.899993896,21840.0,118.483329773,0,28.0,192.899995804
11348,M01AH05,10,2007,192.899993896,23744.0,118.483329773,0,28.0,192.899995804
11348,M01AH05,11,2007,192.899993896,24584.0,118.483329773,0,28.0,192.899995804
11348,M01AH05,12,2007,192.899993896,22876.0,118.483329773,0,28.0,192.899995804
11359,M01AH05,5,2004,627.799987793,12784.0,439.953338623,0,100.0,627.255439758
11359,M01AH05,6,2004,627.799987793,16856.0,439.290008545,0,100.0,627.799987793
11359,M01AH05,7,2004,627.799987793,18686.0,439.290008545,0,100.0,627.799987793
11359,M01AH05,8,2004,627.799987793,22300.0,439.290008545,0,100.0,627.642631531
11359,M01AH05,9,2004,627.799987793,22786.0,439.290008545,0,100.0,627.63838768
11359,M01AH05,10,2004,627.799987793,30456.0,439.290008545,0,100.0,627.799987793
11359,M01AH05,11,2004,627.799987793,29800.0,439.290008545,0,100.0,627.799987793
11359,M01AH05,12,2004,627.799987793,33630.0,439.290008545,0,100.0,627.799987793
11359,M01AH05,1,2005,632.575500488,14186.0,439.290008545,0,100.0,632.899141312
11359,M01AH05,2,2005,632.900024414,17042.0,439.290008545,0,100.0,632.900047302
11359,M01AH05,3,2005,632.900024414,16928.0,439.290008545,0,100.0,632.900047302
11359,M01AH05,4,2005,632.900024414,14728.0,439.290008545,0,100.0,632.822751999
11359,M01AH05,5,2005,632.900024414,15242.0,439.290008545,0,100.0,632.900047302
11359,M01AH05,6,2005,632.900024414,11600.0,439.290008545,0,100.0,632.798957825
11359,M01AH05,7,2005,632.949279785,8002.0,440.10333252,0,100.0,632.765722275
11359,M01AH05,8,2005,636.200012207,5668.0,441.733337402,0,100.0,636.062955856
11359,M01AH05,9,2005,636.200012207,4800.0,441.733337402,0,100.0,636.00435257
11359,M01AH05,10,2005,636.200012207,5928.0,441.733337402,0,100.0,636.196374893
11359,M01AH05,11,2005,636.200012207,5000.0,441.733337402,0,100.0,636.191320419
11359,M01AH05,12,2005,636.200012207,6622.0,441.733337402,0,100.0,636.196708679
11359,M01AH05,1,2006,636.200012207,5000.0,441.733337402,0,100.0,636.199998856
11359,M01AH05,2,2006,636.200012207,4900.0,441.733337402,0,100.0,636.19556427
11359,M01AH05,3,2006,636.200012207,3114.0,441.733337402,0,100.0,636.199998856
11359,M01AH05,4,2006,636.200012207,4800.0,441.924987793,0,100.0,636.199998856
11359,M01AH05,5,2006,636.200012207,2986.0,441.733337402,0,100.0,636.199998856
11359,M01AH05,6,2006,636.200012207,700.0,441.733337402,0,100.0,636.199998856
11359,M01AH05,7,2006,636.200012207,200.0,441.350006104,0,100.0,636.199998856
11359,M01AH05,8,2006,636.200012207,100.0,441.350006104,0,100.0,636.199998856
11526,R03DC03,8,2005,398.100006104,67.1999988556,267.075012207,0,11.1999998093,398.099999325
11526,R03DC03,9,2005,398.100006104,548.799981117,266.960021973,0,11.1999998093,397.884624573
11526,R03DC03,10,2005,398.100006104,1041.59997463,266.960021973,0,11.1999998093,398.099999325
11526,R03DC03,11,2005,398.100006104,1355.19996071,266.960021973,0,11.1999998093,398.094188779
11526,R03DC03,12,2005,398.100006104,1702.39994907,266.960021973,0,11.1999998093,398.097307675
11526,R03DC03,1,2006,398.100006104,1769.59994316,266.960021973,0,11.1999998093,398.094786923
11526,R03DC03,2,2006,398.100006104,1948.79994392,266.960021973,0,11.1999998093,398.097948544
11526,R03DC03,3,2006,398.100006104,2161.59993267,266.960021973,0,11.1999998093,398.097991268
11526,R03DC03,4,2006,398.100006104,2172.79993629,266.960021973,0,11.1999998093,398.098076718
11526,R03DC03,5,2006,395.57901001,2519.99992943,260.839996338,0,11.1999998093,398.097478574
11526,R03DC03,6,2006,373.100006104,2620.79992199,248.586669922,0,11.1999998093,374.122137185
11526,R03DC03,7,2006,373.100006104,1702.39994431,248.586669922,0,11.1999998093,373.411114248
11526,R03DC03,8,2006,373.100006104,1635.19994545,248.586669922,0,11.1999998093,373.099993647
11526,R03DC03,9,2006,373.100006104,2463.99992847,248.586669922,0,11.1999998093,373.095208491
11526,R03DC03,10,2006,373.100006104,2419.19992065,248.586669922,0,11.1999998093,373.098882808
11526,R03DC03,11,2006,373.100006104,3337.59989834,248.586669922,0,11.1999998093,373.097045649
11526,R03DC03,12,2006,373.100006104,3348.79988766,248.586669922,0,11.1999998093,373.096575678
11526,R03DC03,1,2007,373.100006104,3124.79989719,248.586669922,0,11.1999998093,373.097729243
11526,R03DC03,2,2007,373.100006104,3494.39988804,248.586669922,0,11.1999998093,373.095507564
11526,R03DC03,3,2007,373.100006104,4188.79986763,248.586669922,0,11.1999998093,373.096917476
11526,R03DC03,4,2007,373.100006104,3303.99989128,248.586669922,0,11.1999998093,373.091705073
11526,R03DC03,5,2007,373.97354126,3897.59987736,252.619995117,0,11.1999998093,373.09529394
11526,R03DC03,6,2007,389.600006104,3964.79986954,260.696655273,0,11.1999998093,388.912926728
11526,R03DC03,7,2007,389.600006104,2027.19993401,260.696655273,0,11.1999998093,389.418487022
11526,R03DC03,8,2007,389.600006104,3046.39989471,260.696655273,0,11.1999998093,389.596135944
11526,R03DC03,9,2007,389.600006104,3931.19986153,260.696655273,0,11.1999998093,389.599425739
11526,R03DC03,10,2007,389.600006104,4087.99986458,260.696655273,0,11.1999998093,389.595965047
11526,R03DC03,11,2007,389.600006104,5028.79983425,260.696655273,0,11.1999998093,389.598998494
11526,R03DC03,12,2007,389.600006104,5051.19984055,260.696655273,0,11.1999998093,389.59925484
11537,N06DA02,5,2004,3401.39990234,137453.845798,2374.9765625,0,130.666976929,3370.42134315
11537,N06DA02,6,2004,3401.39990234,176792.460068,2377.76318359,0,130.667007446,3370.63796135
11537,N06DA02,7,2004,3401.39990234,147197.687363,2373.74658203,0,130.667007446,3363.35877265
11537,N06DA02,8,2004,3401.39990234,148419.161434,2382.31323242,0,130.666992188,3367.83674902
11537,N06DA02,9,2004,3401.39990234,174235.42584,2374.0300293,0,130.66696167,3369.07462288
11537,N06DA02,10,2004,3401.39990234,168149.876537,2331.61669922,0,130.666992188,3367.7477748
11537,N06DA02,11,2004,3401.39990234,172854.146797,2331.61669922,0,130.66696167,3365.50095045
11537,N06DA02,12,2004,3401.39990234,174237.657896,2331.61669922,0,130.666992188,3359.41310844
11537,N06DA02,1,2005,3427.88305664,78829.9604549,2343.33984375,0,130.666915894,3387.36074961
11537,N06DA02,2,2005,3424.77612305,84224.9357433,2313.09667969,0,130.666900635,3383.94768416
11537,N06DA02,3,2005,3342.30004883,102191.517744,2341.81665039,0,130.666900635,3320.85952289
11537,N06DA02,4,2005,3342.30004883,85111.496706,2344.47338867,0,130.666732788,3321.4880445
11537,N06DA02,5,2005,3342.30004883,43050.4443054,2344.47338867,0,130.6665802,3320.72676577
11537,N06DA02,9,2005,3342.30004883,1866.70810318,2363.68994141,0,130.666671753,3342.30017893
11537,N06DA02,11,2005,3342.30004883,653.335037231,2363.68994141,0,130.667007446,3342.3000426
11537,N06DA02,3,2006,3147.69995117,392.001022339,1782.25,0,130.667007446,3147.69994097
11537,N06DA02,5,2006,3147.69995117,15418.7068787,1773.75,0,130.667007446,3147.69994097
11537,N06DA02,6,2006,3147.69995117,34626.7569733,1774.75,0,130.667007446,3147.69994097
11537,N06DA02,7,2006,3147.69995117,29400.0766754,1774.75,0,130.667007446,3141.28931023
11537,N06DA02,8,2006,3147.69995117,35149.4250031,1774.75,0,130.667007446,3140.55059981
11537,N06DA02,9,2006,3147.69995117,36693.6430712,1785.36999512,0,130.666900635,3137.82073792
11537,N06DA02,10,2006,3147.69995117,73749.9578886,1821.63000488,0,130.666290283,3123.00977249
11537,N06DA02,11,2006,3147.69995117,88601.1962909,1826.94506836,0,130.665756226,3128.8592822
11537,N06DA02,12,2006,3146.42382812,107489.883886,1828.01000977,0,130.666503906,3125.57692745
11537,N06DA02,1,2007,3076.30004883,89727.1272353,1835.13989258,0,130.665756226,3065.71584704
11537,N06DA02,2,2007,3076.30004883,77981.3415836,1837.31005859,0,130.665679932,3067.29688503
11537,N06DA02,3,2007,3076.30004883,101510.910347,1855.13500977,0,130.666305542,3067.01299785
11537,N06DA02,4,2007,3076.30004883,84798.3041371,1915.50488281,0,130.665924072,3060.24679373
11537,N06DA02,5,2007,3076.30004883,52735.355296,1915.50488281,0,130.665786743,3067.64282469
11537,N06DA02,6,2007,3076.30004883,79390.2534466,1985.42492676,0,130.666854858,3053.4998303
11537,N06DA02,7,2007,3076.30004883,68264.4878578,1985.42492676,0,130.666915894,3055.23687599
11537,N06DA02,8,2007,3076.30004883,76328.4733181,1990.2833252,0,130.666946411,3057.43452925
11537,N06DA02,9,2007,3076.30004883,77093.9163456,2014.79992676,0,130.666915894,3058.87783854
11537,N06DA02,10,2007,3076.30004883,136992.40297,2014.79992676,0,130.666091919,3067.84064704
11537,N06DA02,11,2007,3076.30004883,110620.556575,2047.19995117,0,130.666046143,3069.66789205
11537,N06DA02,12,2007,3076.30004883,122832.918018,2130.51318359,0,130.666519165,3069.53744379
11963,R01AD05,5,2004,475.0,26200.0,293.320007324,0,200.0,468.388175964
11963,R01AD05,6,2004,475.0,17300.0,293.320007324,0,200.0,466.676187516
11963,R01AD05,7,2004,475.0,9300.0,293.320007324,0,200.0,465.299987792
11963,R01AD05,8,2004,475.0,7200.0,293.320007324,0,200.0,470.085716248
11963,R01AD05,9,2004,475.0,5600.0,293.320007324,0,200.0,471.146440506
11963,R01AD05,10,2004,475.0,4400.0,293.320007324,0,200.0,469.470024108
11963,R01AD05,11,2004,475.0,4000.0,293.320007324,0,200.0,464.157915116
11963,R01AD05,12,2004,475.0,4000.0,293.320007324,0,200.0,460.725021362
11963,R01AD05,1,2005,478.899993896,1600.0,293.320007324,0,200.0,472.512483596
11963,R01AD05,2,2005,478.899993896,1400.0,293.320007324,0,200.0,467.742872238
11963,R01AD05,3,2005,478.899993896,2600.0,293.320007324,0,200.0,457.415390014
11963,R01AD05,4,2005,478.899993896,4200.0,293.320007324,0,200.0,460.680961608
11963,R01AD05,5,2005,478.899993896,5600.0,288.065002441,0,200.0,458.319234848
11963,R01AD05,6,2005,465.100006104,4800.0,279.350006104,0,200.0,454.187488556
11963,R01AD05,7,2005,465.100006104,7400.0,279.350006104,0,200.0,453.911447526
11963,R01AD05,8,2005,465.100006104,6800.0,279.350006104,0,200.0,455.454540252
11963,R01AD05,9,2005,465.100006104,4000.0,279.350006104,0,200.0,454.615783692
11963,R01AD05,10,2005,465.100006104,5200.0,279.350006104,0,200.0,456.069231034
11963,R01AD05,11,2005,465.100006104,2300.0,279.350006104,0,200.0,457.033348084
11963,R01AD05,12,2005,465.100006104,5200.0,279.350006104,0,200.0,453.524017334
11963,R01AD05,1,2006,465.100006104,1800.0,279.350006104,0,200.0,449.022197724
11963,R01AD05,2,2006,465.100006104,1200.0,279.350006104,0,200.0,457.0499897
11963,R01AD05,3,2006,465.100006104,3200.0,279.350006104,0,200.0,450.006246566
11963,R01AD05,4,2006,465.100006104,4800.0,279.350006104,0,200.0,447.536373138
11963,R01AD05,5,2006,465.100006104,6600.0,261.605010986,0,200.0,439.339971542
11963,R01AD05,6,2006,418.899993896,4200.0,259.054992676,0,200.0,406.857919692
11963,R01AD05,7,2006,418.899993896,2000.0,259.054992676,0,200.0,413.180017472
11963,R01AD05,8,2006,418.899993896,2000.0,259.054992676,0,200.0,410.31999588
11963,R01AD05,9,2006,418.899993896,2000.0,259.054992676,0,200.0,410.31999588
11963,R01AD05,10,2006,418.899993896,2000.0,259.054992676,0,200.0,399.833321572
11963,R01AD05,11,2006,418.899993896,1200.0,276.0,0,200.0,404.600000382
11963,R01AD05,12,2006,418.899993896,2400.0,259.054992676,0,200.0,411.400032044
11963,R01AD05,1,2007,418.899993896,1400.0,259.054992676,0,200.0,404.842853546
11963,R01AD05,2,2007,418.899993896,1200.0,259.054992676,0,200.0,407.966661454
11963,R01AD05,3,2007,418.899993896,5000.0,259.054992676,0,200.0,409.954547882
11963,R01AD05,4,2007,418.899993896,5900.0,259.054992676,0,200.0,417.207431794
11963,R01AD05,5,2007,418.899993896,4200.0,274.845001221,0,200.0,412.914276124
11963,R01AD05,6,2007,461.600006104,2400.0,307.579986572,0,200.0,460.045480728
11963,R01AD05,7,2007,461.600006104,600.0,242.11000061,0,200.0,461.600017548
11963,R01AD05,8,2007,461.600006104,600.0,242.11000061,0,200.0,461.600017548
11963,R01AD05,9,2007,461.600006104,400.0,242.11000061,0,200.0,461.600017548
11963,R01AD05,10,2007,461.600006104,200.0,242.11000061,0,200.0,461.600017548
11963,R01AD05,11,2007,461.600006104,200.0,242.11000061,0,200.0,461.600017548
11964,R01AD05,5,2004,253.399993896,98400.0,143.005004883,0,100.0,250.821352005
11964,R01AD05,6,2004,253.399993896,97000.0,143.005004883,0,100.0,249.363827705
11964,R01AD05,7,2004,253.399993896,70500.0,143.005004883,0,100.0,249.116325378
11964,R01AD05,8,2004,253.399993896,61300.0,143.005004883,0,100.0,249.308156967
11964,R01AD05,9,2004,253.399993896,56300.0,143.005004883,0,100.0,249.412679672
11964,R01AD05,10,2004,253.399993896,56000.0,143.005004883,0,100.0,248.994135857
11964,R01AD05,11,2004,253.399993896,64500.0,143.005004883,0,100.0,249.532675743
11964,R01AD05,12,2004,253.399993896,88100.0,143.005004883,0,100.0,249.092388153
11964,R01AD05,1,2005,255.434188843,43300.0,143.005004883,0,100.0,251.972937584
11964,R01AD05,2,2005,255.5,52800.0,143.005004883,0,100.0,252.032661438
11964,R01AD05,3,2005,255.5,63100.0,143.005004883,0,100.0,251.734781265
11964,R01AD05,4,2005,255.5,117100.0,143.005004883,0,100.0,251.628065109
11964,R01AD05,5,2005,255.229370117,101050.0,140.380004883,0,100.0,251.269173622
11964,R01AD05,6,2005,248.399993896,109800.0,140.289993286,0,100.0,245.103693008
11964,R01AD05,7,2005,248.399993896,92200.0,140.289993286,0,100.0,244.961977005
11964,R01AD05,8,2005,248.399993896,84300.0,140.289993286,0,100.0,245.477437973
11964,R01AD05,9,2005,248.399993896,69100.0,140.289993286,0,100.0,245.426750183
11964,R01AD05,10,2005,248.399993896,74700.0,140.289993286,0,100.0,245.366764069
11964,R01AD05,11,2005,248.399993896,71600.0,140.289993286,0,100.0,245.192956924
11964,R01AD05,12,2005,248.399993896,95600.0,140.289993286,0,100.0,245.116090775
11964,R01AD05,1,2006,248.399993896,48000.0,140.289993286,0,100.0,245.206594467
11964,R01AD05,2,2006,248.399993896,53100.0,140.289993286,0,100.0,245.34060955
11964,R01AD05,3,2006,248.399993896,65200.0,140.289993286,0,100.0,245.097494125
11964,R01AD05,4,2006,248.399993896,100200.0,140.289993286,0,100.0,245.03467083
11964,R01AD05,5,2006,247.225646973,142300.0,131.910003662,0,100.0,245.176386833
11964,R01AD05,6,2006,224.600006104,104500.0,129.259994507,0,100.0,221.912193298
11964,R01AD05,7,2006,224.600006104,71900.0,129.259994507,0,100.0,221.426868439
11964,R01AD05,8,2006,224.600006104,60900.0,129.259994507,0,100.0,221.634984016
11964,R01AD05,9,2006,224.600006104,57600.0,129.259994507,0,100.0,221.352171898
11964,R01AD05,10,2006,224.600006104,64200.0,129.259994507,0,100.0,221.557354927
11964,R01AD05,11,2006,224.600006104,64800.0,129.259994507,0,100.0,221.650600433
11964,R01AD05,12,2006,224.600006104,85400.0,129.259994507,0,100.0,221.6766119
11964,R01AD05,1,2007,224.600006104,49200.0,129.259994507,0,100.0,221.448588371
11964,R01AD05,2,2007,224.600006104,46800.0,129.259994507,0,100.0,221.502065659
11964,R01AD05,3,2007,224.600006104,91100.0,129.259994507,0,100.0,221.603298187
11964,R01AD05,4,2007,224.600006104,57900.0,129.259994507,0,100.0,221.317577362
11964,R01AD05,7,2007,246.600006104,1400.0,120.519996643,0,100.0,243.120002747
11964,R01AD05,10,2007,246.600006104,100.0,120.519996643,0,100.0,246.600008011
11964,R01AD05,12,2007,246.600006104,300.0,120.519996643,0,100.0,246.600008011
12310,A10BB12,5,2004,73.1999969482,3330.0,32.2666664124,0,15.0,73.1953239441
12310,A10BB12,6,2004,73.1999969482,3615.0,33.0233345032,0,15.0,73.1895160675
12310,A10BB12,7,2004,76.0199966431,3615.0,34.593334198,0,15.0,76.3349962235
12310,A10BB12,8,2004,76.5,3570.0,34.593334198,0,15.0,76.4847135544
12310,A10BB12,9,2004,76.5,3960.0,34.593334198,0,15.0,76.4865088463
12310,A10BB12,10,2004,76.5,3885.0,34.593334198,0,15.0,76.4995908736
12310,A10BB12,11,2004,76.5,4095.0,34.593334198,0,15.0,76.4999985695
12310,A10BB12,12,2004,76.5,4185.0,34.593334198,0,15.0,76.4996194839
12310,A10BB12,1,2005,77.0937194824,3000.0,34.593334198,0,15.0,77.0947623254
12310,A10BB12,2,2005,77.0999984741,3795.0,34.593334198,0,15.0,77.0983028412
12310,A10BB12,3,2005,77.0999984741,3450.495,34.593334198,0,15.0,77.0981526375
12310,A10BB12,4,2005,77.0999984741,4441.005,34.593334198,0,15.0,77.0974874496
12310,A10BB12,5,2005,77.0999984741,3420.0,34.593334198,0,15.0,77.0962786674
12310,A10BB12,6,2005,77.0516281128,3450.0,34.3033332825,0,15.0,77.0990681649
12310,A10BB12,7,2005,75.8000030518,3105.0,33.7033348083,0,15.0,75.820748806
12310,A10BB12,8,2005,75.8000030518,3540.0,33.7033348083,0,15.0,75.8000063897
12310,A10BB12,9,2005,75.8000030518,2842.00500011,33.7033348083,0,15.0,75.8000063897
12310,A10BB12,10,2005,75.8000030518,3030.0,33.7033348083,0,15.0,75.8000063897
12310,A10BB12,11,2005,75.8000030518,3090.0,29.6933345795,0,15.0,75.8000063897
12310,A10BB12,12,2005,75.8000030518,3922.5,22.8833332062,0,15.0,75.7641649247
12310,A10BB12,1,2006,75.8000030518,2310.0,25.8800010681,0,15.0,75.689048767
12310,A10BB12,2,2006,75.8000030518,2868.49499989,26.3299999237,0,15.0,75.7157349587
12310,A10BB12,3,2006,75.8000030518,3690.0,26.3299999237,0,15.0,75.5209636687
12310,A10BB12,4,2006,75.8000030518,3585.0,26.3299999237,0,15.0,75.726699829
12310,A10BB12,5,2006,75.8000030518,3270.0,26.3299999237,0,15.0,75.5644369125
12310,A10BB12,6,2006,75.2115402222,3435.0,30.0100002289,0,15.0,75.7610607147
12310,A10BB12,7,2006,68.5999984741,2439.49499989,26.8666667938,0,15.0,68.4750366211
12310,A10BB12,8,2006,68.5999984741,2972.50500011,26.8666667938,0,15.0,68.564221859
12310,A10BB12,9,2006,68.5999984741,3090.495,21.4866676331,0,15.0,68.6061143876
12310,A10BB12,10,2006,47.0573043823,2926.5,12.3500003815,0,15.0,45.8893239498
12310,A10BB12,11,2006,45.5,2538.49499989,12.3500003815,0,15.0,45.4999995231
12310,A10BB12,12,2006,45.3323516846,2280.0,9.69000053406,0,15.0,43.6558842659
12310,A10BB12,1,2007,34.0999984741,2160.0,5.05999994278,0,15.0,34.0992307664
12310,A10BB12,2,2007,34.0999984741,1695.0,5.05999994278,0,15.0,34.0999996662
12310,A10BB12,3,2007,34.0999984741,2460.0,5.05999994278,0,15.0,34.0993487835
12310,A10BB12,4,2007,34.0999984741,1950.0,5.05999994278,0,15.0,34.0999996662
12310,A10BB12,5,2007,34.0999984741,1515.0,5.05999994278,0,15.0,34.0989232064
12310,A10BB12,6,2007,34.0999984741,2238.0,5.05999994278,0,15.0,34.0984010697
12310,A10BB12,7,2007,34.0999984741,1383.0,5.05999994278,0,15.0,34.0987801552
12310,A10BB12,8,2007,34.0999984741,1455.0,5.05999994278,0,15.0,34.0999996662
12310,A10BB12,9,2007,34.0999984741,1620.0,5.05999994278,0,15.0,34.0990197658
12310,A10BB12,10,2007,34.0999984741,1860.0,5.05999994278,0,15.0,34.0982437134
12310,A10BB12,11,2007,34.0999984741,1770.0,5.05999994278,0,15.0,34.0980398655
12310,A10BB12,12,2007,34.0999984741,1770.0,5.05999994278,0,15.0,34.0989983082
12921,G03AA13,5,2004,298.399993896,204476.270813,189.63999939,0,84.1119995117,298.36875962
12921,G03AA13,6,2004,298.399993896,236522.943634,189.63999939,0,84.1119995117,298.399782947
12921,G03AA13,7,2004,298.399993896,218691.199738,189.63999939,0,84.1119995117,298.399803001
12921,G03AA13,8,2004,298.399993896,259821.968506,189.63999939,0,84.1119995117,298.399482139
12921,G03AA13,9,2004,298.399993896,262849.998474,189.63999939,0,84.1119995117,298.399943378
12921,G03AA13,10,2004,298.399993896,198083.75885,189.63999939,0,84.1119995117,298.399702732
12921,G03AA13,11,2004,298.399993896,211625.791779,189.63999939,0,84.1119995117,298.399562355
12921,G03AA13,12,2004,298.399993896,224747.263702,188.163330078,0,84.1119995117,298.399843109
12921,G03AA13,1,2005,294.664916992,221803.345734,185.223327637,0,84.1119995117,294.495616603
12921,G03AA13,2,2005,294.5,195896.762873,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,3,2005,294.5,206410.848816,185.223327637,0,84.1119995117,294.499507052
12921,G03AA13,4,2005,294.5,228223.864683,185.223327637,0,84.1119995117,294.483443908
12921,G03AA13,5,2005,294.5,221952.894722,185.223327637,0,84.1119995117,294.489179313
12921,G03AA13,6,2005,294.5,245270.59259,185.223327637,0,84.1119995117,294.491244861
12921,G03AA13,7,2005,294.5,234756.595673,185.223327637,0,84.1119995117,294.485770157
12921,G03AA13,8,2005,294.5,227354.739716,185.223327637,0,84.1119995117,294.492006907
12921,G03AA13,9,2005,294.5,227775.30069,185.223327637,0,84.1119995117,294.496839889
12921,G03AA13,10,2005,294.5,204896.834839,185.223327637,0,84.1119995117,294.496519027
12921,G03AA13,11,2005,294.5,190093.121918,185.223327637,0,84.1119995117,294.49321014
12921,G03AA13,12,2005,294.5,181009.023956,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,1,2006,294.5,175373.52301,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,2,2006,294.5,154766.085144,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,3,2006,294.5,177896.879974,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,4,2006,294.5,149635.248138,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,5,2006,294.5,179410.896973,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,6,2006,294.5,186896.871979,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,7,2006,294.5,159560.470123,185.223327637,0,84.1119995117,294.5000084
12921,G03AA13,8,2006,294.5,164607.184052,185.223327637,0,84.1119995117,294.287096531
